ID,Token Count,Comment Text,Label
2654,30,Vậy là nhớ đến chuyện uống rượu đến tận sáng sớm à ? Jiwon với anh ta ? ?,Không liên quan
2655,15,Nhìn ánh mắt Kim_Soo_Hyun nhìn Jiwon kìa,Không liên quan
2656,33,"Thời_gian thay_đổi nhanh thật . Lúc trước người ta còn đang giao hàng , mà giờ toàn_bộ viễn_cảnh đã thay_đổi , thực_tế là chẳng ai biết gì cả .",Trung lập
2657,11,"Mami papi , đi theo Suwon",Không liên quan
2658,16,chắc_chắn là lúc quay cảnh hôn thật_sự ghê_tởm lắm .,Không ủng hộ
2659,22,"Thảo_nào "" Xem phim_truyền_hình như phim_truyền_hình thôi "" thì ra là vậy",Trung lập
2660,19,Jiwoon may_mắn vì đã tránh xa_Soo_Hyun .,Ủng hộ
2661,9,hahahahahahaha,Không liên quan
2662,11,"Tiếc_nuối , tiếc_nuối thật nhiều .",Trung lập
2663,21,"Sao tự_nhiên tui càng_ngày_càng thích vậy ta , chắc tui bệnh rồi",Trung lập
2664,9,hihi đồ ship mẹ với bố,Không liên quan
2665,24,"Mẹ nó ơi bên cạnh mẹ có bố kìa , rủ bố rửa bát thử xem .",Không liên quan
2666,14,"Cảm_ơn trời là chưa bao_giờ "" ship "" hai người này .",Không ủng hộ
2667,37,"Hồi xưa xem cứ thấy ngại_ngùng kiểu gì ấy , giờ thì ôi_thôi , hối_hận ghê , sao hồi đó mình có_thể gán_ghép họ với nhau nhỉ .",Không ủng hộ
2668,16,Nhìn thoáng qua Kim_Soo_Hyun giống Satria_Mahathir .,Không liên quan
2669,13,Ghê quá ... Tởm !,Không ủng hộ
2670,18,Kiểu làm trái_tim của mấy người đó có thấy ghê_tởm với KHS ( có_thể là tên người hoặc tên viết tắt ) không vậy ?,Không ủng hộ
2671,34,"Tôi không nghĩ cô ấy biết , có_lẽ cô ấy chỉ không thích anh ta hoặc cảm_thấy không thoải_mái với anh ta .",Trung lập
2672,4,Show mới_đây hả ?,Không liên quan
2673,33,"Hồi đó tôi đã cổ_vũ , có tin_đồn họ hẹn_hò nữa .",Trung lập
2674,3,Trời_ơi,Không liên quan
2675,131,"Nếu cô ấy biết , có_lẽ thậm_chí đã không đồng_ý đóng phim với anh ta . Chắc là họ không thân_thiết , điều đó cũng tốt . _Soo_Hyun là rác_rưởi , nhưng mấy cái video này thì thật là vô_lý .",Không ủng hộ
2676,28,"Mấy bạn fan ship couple hôm_qua chửi Kim_Sae_Ron , xin_lỗi chưa ?",Không ủng hộ
2677,28,"aelah someen , sự_nghiệp của bạn đang lên như_diều_gặp_gió , sao lại đi hẹn_hò với trẻ vị_thành_niên làm gì vậy",Không ủng hộ
2678,17,"Tôi xem "" Queen of Tears "" vì có Kim Ji-won chứ không phải Kim Soo-hyun.",Không liên quan
2679,8,"Ủa , tưởng fan 10 năm của_Soo_Hyun .",Trung lập
2680,15,"Ê nhưng cái này bình_thường mà , mấy má overthinking nặng rồi .",Trung lập
2681,113,"Thề có phải mọi người nhận ra Jiwon trông sợ_hãi , gượng_gạo và không thoải_mái khi ở gần Kim_Soo_Hyun không ? Khác hẳn khi ở với Dongyeon . Chắc_chắn là cô ấy biết rõ những dấu_hiệu xấu của Kim_Soo_Hyun , nhưng biết làm_sao được , cô ấy phải cố_gắng chuyên_nghiệp thôi .",Không ủng hộ
2682,8,"Cô ấy biết mà , cô ấy biết mà .",Không ủng hộ
2683,9,Đồ ngốc_nghếch,Không ủng hộ
2684,17,Mấy người nghĩ Jiwon ngại_ngùng nhưng thật_ra cô ấy khó_chịu,Không liên quan
2685,19,"Ngày_xưa là của mẹ với ba , giờ thì cô ấy biết rồi , cô ấy biết rồi .",Không liên quan
2686,50,"Fan của Somen nói là Ji-won dính lấy người ta thôi chứ không chịu buông vì Ji-won ngại_ngùng do Somen là thần_tượng của cô ấy nên Ji-won mới cư_xử gượng_gạo , chứ thật_ra là cô ấy giữ khoảng_cách",Không liên quan
2687,22,"Fan_Jiwon đúng là_hơi khác người , đọc bình_luận của fan Jiwon mà thấy ghê cả người .",Không liên quan
2688,77,""" Queen of Tears "" thành_công là nhờ Kim_Soo_Hyun , hầu_hết các phim của Kim_Soo_Hyun đều thuộc hàng đỉnh_cao . Các phim của Kim_Ji_Won cho thấy cô ấy là nữ chính , nhưng không thành_công . Các phim của Ji_Chang_Wook và Kim_Ji_Won cũng không thành_công , chỉ khi cô ấy hợp_tác với Kim_Soo_Hyun thôi .",Ủng hộ
2689,12,Chương_trình này là trước scandal của Kim_Soo_Hyun phải không ?,Không liên quan
2690,26,Nhìn mặt thấy thương ghê nhưng_mà trời_ơi thực_tế thì phi_thường thật_sự .,Trung lập
2691,13,Nhìn mặt Jiwon có_vẻ sợ_hãi .,Không liên quan
2692,35,"giờ thì cô ta biết rồi đấy , hồi phim gây sốt thì khác , dùng nhạc khác , nhạc lãng_mạn cơ",Không ủng hộ
2693,18,Có ai ở đây là con_nuôi của mẹ và bố không ?,Không liên quan
2694,10,"tất_cả tất_cả thành "" she knows """,Không liên quan
2695,13,Ji-won : Nếu không bị ép thì tôi không muốn đâu .,Không liên quan
2696,36,Cô ấy không biết nhưng cô ấy cảm_thấy những rung_cảm tiêu_cực từ anh ta . Đó là lý_do tại_sao ngôn_ngữ cơ_thể của cô ấy khép_nép với anh ta .,Không ủng hộ
2697,4,Mami papi,Không liên quan
2698,4,Cô ấy biết .,Không liên quan
2699,15,Giờ nhìn Kim_Soo_Hyun thế_nào ấy .,Không ủng hộ
2700,18,Tôi đang trong giai_đoạn che mặt_bằng ngón tay cái .,Không liên quan
2701,14,Chốt lại là mọi thứ đều tuỳ_thuộc vào nhận_thức của chúng_ta .,Trung lập
2702,18,"Chị Jiwon ơi , xin_lỗi chị vì em đã ghép đôi chị trong quá_khứ ạ",Không liên quan
2703,21,Từ trước đến nay tôi đã để_ý thấy người này thích Kim_Soo_Hyun,Không liên quan
2704,10,"Tưởng là ngại_ngùng , hoá_ra là sợ_hãi .",Không ủng hộ
2705,26,"Jiwon , lần tới nếu bạn gặp lại Soohyun , hãy tát anh ấy giúp chúng_tôi nhé .",Không ủng hộ
2706,39,"Không . Vì anh ấy là Kim_Soo_Hyun ngôi_sao Hallyu , vì cư_dân mạng bên đó độc_hại lắm . Lỡ đâu sau_này anh ấy bị buộc_tội lăng_nhăng thì sao .",Không ủng hộ
2707,41,"Hôm_qua mấy đứa con của bố bảo mẹ ngại_ngùng vì hâm_mộ bố , giờ thì mẹ biết rồi đó nha .",Không liên quan
2708,93,"Ủa Org2 PD cái gì vậy trời ? Thì hồi drama này mới ra , chị ấy như thiên_thần ấy , Kim_Soo_Hyun còn là thuyền_trưởng chèo_lái , còn Kim_Ji_Won im_thin_thít . Bảo sao netizen ban_đầu đẩy thuyền ầm_ầm , vì branding của chị ấy XUẤT_SẮC NHƯ_VẬY mà .",Trung lập
2709,57,"Kim_Soo_Hyun có_vẻ giống một kẻ thái nhân_cách hơn . Những kẻ đó có tính_cách kinh_khủng , nhưng luôn có một nụ cười dễ_chịu ... là một mối nguy_hiểm cho xã_hội .",Không ủng hộ
2710,14,Nhạc từ lãng_mạn chuyển sang She_Knows,Không liên quan
2711,9,Jiwon trông có_vẻ sợ_hãi .,Không liên quan
2712,4,Người lùn Trung_Quốc,Không liên quan
2713,20,"Liệu Jiwon có hối_hận không nhỉ , vì môi cô ấy đã từng được Kim_Soo_Hyun nếm thử .",Không liên quan
2714,13,"pls , cái mặt của Jiwon ghê_tởm .",Không liên quan
2715,8,Ăn đi ba_mẹ kìa .,Không liên quan
2716,12,"Tôi chỉ thích Jiwon , chỉ Jiwon thôi .",Không liên quan
2717,25,"anh ấy đặt tay lên người Dong_Yeon không chút do_dự , nhưng khi đến_Soo_Hyun thì ...",Trung lập
2718,25,"ủa sao hồi đó ship được ta , tao thấy dv nữ nào đóng với ông này xong cũng kiểu né né",Trung lập
2719,35,Vậy vấn_đề này tiếp_diễn như_thế_nào ? Có bị netizen Hàn_Quốc đưa vào danh_sách đen hay không ?,Trung lập
2720,30,"Hồi đó đẩy thuyền cho họ dữ lắm , giờ lại ra thế_này , hài thật .",Trung lập
2721,63,"Ha_hả , đến nước này rồi thì cô ta biết thừa rồi còn gì , nếu Jiwon biết thì cô ta đã không nói là fan Kim_Soo_Hyun từ lâu và muốn được đóng chung dự_án mà cuối_cùng toại_nguyện ở Queen of Tears .",Không ủng hộ
2722,23,"kể từ khi thấy DI không cảm_thấy Young_Kim_Soo_Hyun , hoá_ra đúng như nghi_ngờ không sai ..",Không ủng hộ
2723,14,Đã lâu chưa ạ ?,Không liên quan
2724,20,"Xem AMPE tập 1 , xem còn chưa xong nữa vì buồn_ngủ quá_trời .",Không liên quan
2725,20,Xin_lỗi Jiwon unnie vì em đã từng đẩy thuyền chị với Kim_Onoh .,Không liên quan
2726,11,Nhìn giống Jiwon nữa nè .,Không liên quan
2727,23,"Những_ai hôm_qua chúc_phúc cho họ thành đôi đâu rồi , mau thu_hồi lời chúc của các người lại đi .",Không ủng hộ
2728,16,Ai chưa xem bộ phim của họ không ?,Không liên quan
2729,19,Sao không vẫy tay thôi mẹ ơi nếu không chịu được,Không liên quan
2730,10,Sao mà mấy người thích suy_đoán thế .,Trung lập
2731,7,jiwon : đụ_mẹ,Không liên quan
2732,20,"Trời_ơi , giờ mới để_ý , sợ vãi",Không liên quan
2733,22,"Thảo_nào dạo này thấy khó_chịu ra_mặt , ai dè bị gán_ghép .",Ủng hộ
2734,18,Không biết Jiwon đã bị hắn ta vồ bao_nhiêu lần nữa rồi .,Không ủng hộ
2735,22,Chắc_hẳn bố_mẹ chúng_mày ăn gì đó ... đến mức đi ghét_bỏ con_người ta .,Không ủng hộ
2736,21,"Tôi hối_hận vì đã từng nói họ hợp nhau , lạy Chúa , xin tha_thứ cho con .",Không ủng hộ
2737,17,"Vậy có nghĩa là khi quay cảnh hôn , anh ấy thích_thú lắm nhỉ .",Không ủng hộ
2738,12,Thảo_nào Jiwon có_vẻ do_dự như_vậy .,Trung lập
2739,15,"Xin_lỗi nha mẹ , lúc đầu con cứ tưởng mẹ ngại_ngùng .",Không liên quan
2740,3,Tuyệt_vời,Không liên quan
2741,23,"Haha , ai chà , hôm_qua còn khen ba_mẹ chồng lên tận mây_xanh , giờ lại khác rồi .",Không liên quan
2742,41,"Đấy , bảo rồi , đừng có mà thích gán_ghép lung_tung . Nếu_mà thật_sự tiến xa ngoài đời thật thành một cặp thì cũng tốt , còn không thì thôi vậy .",Trung lập
2743,51,"Chị Jiwon ơi . Em là người chưa bao_giờ "" đẩy thuyền "" cặp YangYang . Hôm_qua em đã hơi lung_lay một_chút . Nhưng bây_giờ em đã hoàn_toàn hối_cải rồi ạ . Xin hãy tha_thứ cho em .",Không liên quan
2744,61,"Trong tập đặc_biệt , chị Gee nói Kim_Soo_Hyun đã tweet về chị ấy rất tử_tế , đừng nói chị Gee không thoải_mái hay gì đó , bất_kể scandal hiện_tại của Kim_Soo_Hyun là gì .",Không liên quan
2745,56,Nếu cô ấy biết mà vẫn nhận_lời thì càng tệ . Cô ấy không biết còn đỡ hơn .,Trung lập
2746,13,Hình_như ai cũng sợ thằng ấu dâm kia .,Không ủng hộ
2747,8,"Ah , hồi đó mẹ và ba ...",Không liên quan
2748,34,"Hôm_qua còn chửi_mắng tất_cả nghệ_sĩ vì bố chỉ làm cho mẹ , sao giờ lại ...",Không liên quan
2749,15,Kekny có_vẻ ám_ảnh Jiwon quá nhỉ .,Không liên quan
2750,11,Đâu rồi những người tôn_thờ mommy daddy,Không ủng hộ
2751,38,"Ôi lạy chúa , mẹ ơi , con xin_lỗi vì trước_đây đã gán_ghép mẹ với ác_quỷ . Con cứ tưởng mẹ ngại_ngùng , hoá_ra mẹ biết hết .",Không liên quan
2752,21,Haizzz ... không thấy ngại hả khi nghĩ Jiwon ngại_ngùng hôm_qua .,Không ủng hộ
2753,28,"Kim_Soo_Hyun từng muốn say_xỉn với fan ký tặng , hay bản_chất thật là nóng_tính nhỉ .",Trung lập
2754,48,Tôi không thích con trai Hàn_Quốc vì đời thực không giống như trong phim .,Không liên quan
2755,7,Thì_ra Wonie sợ,Không liên quan
2756,13,"mới định xem_lại Queen of Tears thôi mà thôi , lười quá .",Không liên quan
2757,21,"Đúng là không_thể đoán trước được , hôm_qua còn được ghép đôi cho nhau .",Trung lập
2758,7,Tôi cũng không xem .,Không liên quan
2759,13,Hình_như trước_đây xem không phải thế_này đâu .,Không liên quan
2760,33,"Thậm_chí anh ta còn tiến gần hơn về phía người bên phải , trong khi đáng_lẽ đối_thủ của anh ta ở bên trái mới phải .",Không liên quan
2761,53,"Má ơi , giờ mới nhận ra Kim_Soo_Hyun giống bạn trai tao vãi chưởng , tuy mũi Kim_Soo_Hyun hơi nhô ra nhưng_mà nhìn thoáng qua giống thật_sự á , thôi thôi xin vía .",Không liên quan
2762,11,Kim_Soo_Hyun ấu dâm à ! ! ! ! ! ?,Không ủng hộ
2763,23,"njis từng shipper-ing cặp này , may_mà Jiwon đã thoát khỏi gã red flag .",Không ủng hộ
2764,12,Chắc chị Jiwon ngại_ngùng xấu_hổ kìa .,Không liên quan
2765,10,Kim_Soo_Hyun : Nhanh lên đm,Không ủng hộ
2766,29,"Nào ai từng miệt_thị / bắt_nạt người đã khuất Saeron .... mau đi xin_lỗi đi kìa ... ,",Không ủng hộ
2767,79,"Thật_sự là tôi đã không thích Kim_Soo_Hyun từ trước khi có scandal rồi . Những bộ phim_truyền_hình gây sốt như "" Điên thì có sao "" tôi cũng không xem vì tôi vốn không thích Kim_Soo_Hyun . Không hiểu sao từ trước đến nay tôi đã không thích Kim_Soo_Hyun rồi .",Không ủng hộ
2768,77,"Tại_sao mỗi khi xem phim Hàn xong , tôi không bao_giờ "" ship "" ai cả . Ở Hàn_Quốc , tôi thích "" stan "" các nhóm nhạc nam / nữ hơn . Có một thành_phố tôi thích Ji_Chang_Wook ? Đúng là kinh_nghiệm viết_lách mà ra nhỉ ? Vì phim của anh ấy hay quá mà .",Không liên quan
2769,11,"Điểm_danh những người theo trend "" yeobo "" nào .",Không liên quan
2770,38,"Thuyền của tao chìm rồi , không còn mẹ bỉm sữa bố bỉm sữa gì nữa , chắc mẹ Jiwon đi kiếm bố mới_rồi .",Không ủng hộ
2771,5,không-Didi : 7,Không liên quan
2772,28,"Kim_Soo_Hyun trợn mắt hình_như đang ra_hiệu , Kim_Ji_Won cũng nhìn có_vẻ sợ_hãi .",Không ủng hộ
2773,13,Vậy_thì thành_phố cứ nhận một dự_án đi .,Không liên quan
2774,24,Thích_Jiwon nhưng không hiểu sao từ đầu không có hứng_thú với series này .,Không liên quan
2775,26,từ đầu tui đã thấy ổng không thoải_mái khi gần Somen rồi đó haha,Không ủng hộ
2776,18,Soohyun diễn_xuất kinh_dị hay điên_đảo tốt quá_trời có nghĩa là y,Không liên quan
2777,14,jiwon : em bé amit amit amit,Không liên quan
2778,17,"Cô ta không biết gì cả , để cô ta ngoài chuyện này đi .",Không liên quan
2779,9,Ôi trời_ơi KJW làm tốt lắm chị_gái ơi làm tốt lắm,Không liên quan
2780,5,Trừng mắt,Không liên quan
2781,18,Hahaha ... cái gì cũng bị đem ra làm vấn_đề hết .,Không liên quan
2782,20,"Thật xin_lỗi , tối_qua tôi cũng hùa theo "" đẩy thuyền "" , hoá_ra không phải là "" salting "" ( ý chỉ ngại_ngùng , bối_rối ) .",Trung lập
2783,8,Mồm người ta nói_chuyện thối quá .,Không ủng hộ
2784,66,"Chắc chết , giờ mọi người gán_ghép nhau ghê . Cô ấy biết hết đó , nên đừng xem phim quá_đà , họ chỉ diễn theo nhân_vật thôi , đời thực chắc_chắn khác .",Trung lập
2785,28,"Hôm_qua còn thấy fan đẩy thuyền , bây_giờ lại ra_vẻ là ai nếu không phải fan của Nek Ji-won.",Không ủng hộ
2786,21,Những gì thể_hiện trên máy quay và sau máy quay không phải là tất_cả .,Trung lập
2787,21,mấy người cứ bảo Jiwon thoải_mái,Không liên quan
2788,4,Bố_mẹ,Không liên quan
2789,44,"Hôm đó tao từng bình_luận "" Hình_như Jiwon thân với Dongyeon hơn là Somen "" vãi chưởng tao bị fan của Somen tấn_công .",Không liên quan
2790,13,Họ định làm phim gì nữa đây ?,Không liên quan
2791,7,Tôi nghĩ cô ấy biết .,Trung lập
2792,7,Ji_Won đã được cứu .,Không liên quan
2793,15,Nhìn Jiwon rõ là đang bực mà phải nhịn .,Trung lập
2794,9,Dấu_hiệu red flag của một chàng trai,Không liên quan
2795,7,Nhớ Kim_Cangcut,Không liên quan
2796,10,Kim_Soo_Hyun khéo_léo thật đấy .,Trung lập
2797,16,Giờ tao thấy Kim_Cang_Cụt khác vãi,Không liên quan
2798,10,jiwon ghê_tởm vậy á,Không liên quan
2799,28,"Kim_Soo_Hyun ngây_thơ quá , mặt như chưa từng "" grooming "" ai bao_giờ ấy .",Không ủng hộ
2800,19,"Tôi chưa bao_giờ đẩy thuyền từ đầu , thực_sự không có cảm_xúc gì .",Trung lập
2801,50,"Trước_đây tôi không hứng_thú với anh ấy , cũng không xem bộ phim này , nhưng bộ phim đang chiếu hiện_tại rất hay , ngày nào cũng mong_chờ tập mới .",Không liên quan
2802,7,Tiếc đứt_ruột,Không liên quan
2803,23,"Ngày_xưa xem bạn là chính , giờ nổi hết cả da_gà .",Không ủng hộ
2804,23,Thật lòng thì tôi thích Kim Ji-won nhưng tôi không xem Queen of Tears vì có Kim_Soo_Hyun .,Không ủng hộ
2805,32,Người đàn_ông bên cạnh cô ấy chỉ muốn làm điều đó với bạn ...,Không liên quan
2806,32,"Ngày_xưa chẳng bao_giờ gán_ghép họ với nhau đâu haha , quả_nhiên là do không hợp mắt thật .",Không ủng hộ
2807,35,"Chỉ cần nhìn thái_độ của Jiwon là biết cô ấy không thoải_mái rồi , ý tôi là cô ấy sợ cái người kia nói ra những điều kỳ_quặc thôi .",Không ủng hộ
2808,21,Tôi cũng không muốn chạm vào tay của anh ta .,Không ủng hộ
2809,40,"Trong buổi họp_báo , cái người kia ra_vẻ nguy_hiểm thật , nghĩ_lại thì từ việc anh ta phản_ứng thái_quá với Jiwon đến màn_kịch dìu nhau xuống cầu_thang .",Không ủng hộ
2810,19,"Rồi , bây_giờ họ sẽ đưa cả "" anh mulher "" vào luôn hahahaha .",Không liên quan
2811,12,Hoá_ra là anh ta không hề ngại_ngùng .,Không ủng hộ
2812,13,Thì_ra Jiwon ở đây là sợ chứ không phải ngại_ngùng .,Trung lập
2813,6,Ngay từ khi cô ấy biết .,Trung lập
2814,31,"Tất_cả fan hâm_mộ đều "" ship "" rất nhiều , còn giờ thì lại nhìn cậu ấy với ánh mắt không thiện_cảm , đúng là đạo_đức giả .",Ủng hộ
2815,27,"Ngay từ đầu đã thấy lạ rồi , Ji-won không thường như thế_này với bạn diễn của mình .",Trung lập
2816,5,Chiên suốt .,Không liên quan
2817,13,Càng_ngày_càng giống Satria,Không liên quan
2818,10,Chỉ hợp với Mr. Gu thôi .,Không liên quan
2819,9,Cô ấy không biết .,Trung lập
2820,18,Chưa bao_giờ một ánh nhìn đơn_giản lại để lộ ra_bộ mặt thối rữa đến thế .,Không ủng hộ
2821,15,Cô gái bên phải đóng trong Vincenzo đúng không ?,Không liên quan
2822,9,Ghê_tởm thật .,Không ủng hộ
2823,37,"Xã_hội khoác_áo thẩm_phán mà không cần học_hành , chào những người hoàn_hảo , đến những thứ không ăn được cũng làm các người_bị_hại .",Không ủng hộ
2824,11,Có_thể thấy rõ sự khó_chịu của anh ấy với điều đó .,Không ủng hộ
2825,15,"ủa , không có bình_luận bằng tiếng của tôi à",Không liên quan
2826,10,Họ đang nói gì vậy Kriting ?,Không liên quan
2827,24,Họ cảm_thấy thế_nào khi diễn với Psycho ?,Không liên quan
2828,10,Ghê_tởm .,Không ủng hộ
2829,61,"Đừng quy mọi việc người đó làm ra thành điều xấu có được không , theo những gì chúng_ta thấy trên màn_ảnh thì việc hiểu được tính_cách thật của anh ta khó hơn so với những người dành thời_gian 24/7 với anh ta mà :",Trung lập
2830,70,"Trước 1-2 tháng , mọi người xem những cảnh này đều thấy đẹp_đôi và nói họ rất thân_thiết , sau những chuyện đã xảy ra thì thấy khó_chịu à , đừng làm_vậy .",Trung lập
2831,6,RIP Kim_Sae_Ron,Không liên quan
2832,65,"Ngay cả khi_Soo_Hyun không ép_buộc cô ấy , Kim_Soo_Hyun cũng đủ tuổi trưởng_thành để biết lựa_chọn đúng_đắn , tôi vẫn không hiểu tại_sao mấy cô này lại bênh_vực anh ta chỉ vì anh ta đẹp_trai chết_tiệt .",Không ủng hộ
2833,10,Không ai có_thể khiến tôi ghét Kim_Soo_Hyun được .,Ủng hộ
2834,14,Anh ta có tội cho đến khi được chứng_minh là vô_tội .,Không ủng hộ
2835,57,"Việc phụ_nữ bênh_vực một gã đàn_ông thật điên_rồ . "" Anh ấy sẽ không bao_giờ làm thế . "" Bạn không hề quen_biết anh ta và Dispatch đã phanh_phui mọi thứ rồi , nên nếu bạn vẫn ủng_hộ hắn thì đi tắm đi .",Không ủng hộ
2836,42,Không phải mấy người bênh_vực hắn chỉ vì hắn là thần_tượng của mấy người đâu . Nghiêm_túc giùm đi . Thằng đó là kẻ ấu dâm đó là sự_thật .,Không ủng hộ
2837,54,Mọi người nên đòi lại công_bằng từ những kẻ đã bắt_nạt cô ấy và đẩy cô ấy đến cái chết . Anh ta hẹn_hò với cô ấy thì sao chứ ? Anh ta đâu có giết cô ấy .,Không ủng hộ
2838,63,"Với tôi , vấn_đề không phải là tuổi_tác , ý tôi là tình_yêu là tình_yêu như người ta vẫn nói , tuổi_tác KHÔNG thành vấn_đề , vấn_đề duy_nhất là anh ta đã LỢI_DỤNG cô ấy và kiện cô ấy đòi một khoản tiền mà anh ta biết cô ấy không có khả_năng chi_trả .",Không ủng hộ
2839,10,"Drake , bạn có bạn thân người Hàn_Quốc à",Không liên quan
2840,20,Chỉ vì cô ấy đã chết và người hâm_mộ nghĩ rằng cô ấy luôn đúng .,Không ủng hộ
2841,52,chẳng ai_lại hy_sinh mạng sống chỉ để cho vui đâu cô gái ... kể_cả khi cô ấy còn sống thì bạn nghĩ những người như bạn có tin cô ấy không ? Tôi không nghĩ vậy .,Không ủng hộ
2842,55,"Mọi người nhận ra Kim_Soo_Hyun không nợ cô ta bất_cứ điều gì càng sớm càng tốt . Họ không kết_hôn . Chúng_ta đang sống trong một thế_giới mà không ai nợ ai cái gì cả , bạn chỉ cần phải thông_minh thôi .",Ủng hộ
2843,39,Cô ta chết_tiệt mới mười_lăm . Để xem lúc bằng tuổi đó thì đầu_óc mày thế_nào . Hắn ta 27 . Thế_là đủ hiểu rồi .,Không ủng hộ
2844,27,"Đừng làm quá lên , mấy người chỉ muốn huỷ_hoại sự_nghiệp của người này thôi . Hãy nghe cả hai bên trước đã .",Trung lập
2845,20,bạn ... cả hai ? Cô ấy chết rồi làm_sao bạn muốn hỏi cô ấy ?,Không ủng hộ
2846,21,"À , cô ấy chấp_nhận anh ta rồi nhé , vô_tội cho đến khi có bằng_chứng phạm_tội .",Trung lập
2847,6,đã được xác_nhận,Trung lập
2848,52,"Có phải vì anh ta hẹn_hò với cô ấy hay gì đó không , tôi không hiểu . Ngay cả người 50 tuổi cũng có_thể cưới cô gái 20 tuổi , chỉ hơn nhau 7 tuổi mà mọi người lại phàn_nàn là sao ?",Trung lập
2849,21,Nói rằng anh ta đe_doạ và lợi_dụng cô ấy mà không có bằng_chứng thì thật điên_rồ .,Trung lập
2850,7,Không có bằng_chứng nào cả .,Trung lập
2851,70,"Thật đáng sợ khi có bao_nhiêu người hâm_mộ sẽ đổ lỗi cho cô ấy và khẳng_định anh ta vô_tội trong khi anh ta không hề vô_tội . Họ sẽ tìm mọi cách để bảo_vệ anh ta ngay cả khi anh ta phải vào tù , họ vẫn sẽ làm ầm_ĩ lên để bênh_vực anh ta ...",Không ủng hộ
2852,18,"Sao tất_cả những bức ảnh này lại là bằng_chứng vậy , mãi_mãi là Kim_Soo_Hyun",Ủng hộ
2853,8,Bạn đang nghiêm_túc hay đùa đấy ?,Trung lập
2854,7,Tin giả nữa rồi .,Trung lập
2855,26,"Ổng bảo bọn trẻ mẫu_giáo hãy giữ_gìn cho ổng á , mấy người ĐÙA HẢ",Không ủng hộ
2856,10,"Yêu_quý bạn , mạnh_mẽ lên nhé .",Ủng hộ
2857,4,Ghê_tởm vãi,Không ủng hộ
2858,20,"Tôi chưa bao_giờ thích anh ta , anh ta mang lại cho tôi nguồn năng_lượng xấu .",Không ủng hộ
2859,29,"Mọi người ơi , tôi không biết chuyện gì đã xảy ra nhưng_mà cô gái đó có kể với mọi người chuyện này không ? Kiểu như nếu đây là giả thì sao ?",Trung lập
2860,41,"luôn_luôn nên tin một nạn_nhân tiềm_năng hơn là một kẻ lạm_dụng tiềm_năng . Nếu đó là giả thì cũng không sao , chúng_ta đã sai .",Không ủng hộ
2861,33,Mấy bình_luận bênh_vực gã này ... Mọi người biết rằng một thằng 27 tuổi khoẻ hơn một đứa trẻ chứ .,Không ủng hộ
2862,12,Không hiểu sao mọi người lại bênh_vực hắn ta . Wtf ?,Không ủng hộ
2863,15,Anh ta vô_tội cho đến khi bị chứng_minh là có tội .,Trung lập
2864,8,""" vô_tội "" hề",Không ủng hộ
2865,69,Tôi không hề bênh_vực anh ta . Tôi nghĩ việc công_ty nói cô ấy là người trưởng_thành khi họ bắt_đầu_mối quan_hệ là vô_nghĩa vì cô ấy mới 19 tuổi . Nhưng tại_sao mọi người cứ nói anh ta đe_doạ cô ấy để đưa tiền cho anh ta ?,Trung lập
2866,13,Dấu_hiệu tốt trong phim Hàn và dấu_hiệu xấu ngoài đời thực .,Không liên quan
2867,41,"Tôi từng là một fan lớn của Kim Sae-ron , nhưng không có bằng_chứng nào chống lại Kim Soo-hyun cả . Chúng_ta không nên phán_xét ai khi chưa có sự_thật .",Trung lập
2868,13,Nhưng họ đã cho thấy rất nhiều bằng_chứng rồi,Không ủng hộ
2869,56,"Có rất nhiều bằng_chứng cho thấy anh ta đã hẹn_hò với cô ấy từ khi cô ấy còn rất trẻ , và gia_đình cô ấy nói rằng nếu anh ta tiếp_tục nói_dối , họ sẽ tiết_lộ bằng_chứng .",Không ủng hộ
2870,56,"Tôi không bênh ai cả , nhưng theo những gì tôi đọc được thì có vẻ như cô ấy tự_nguyện đi với anh ta và cả gia_đình cô ấy đều biết , vậy tại_sao họ lại để cô ấy hẹn_hò với anh ta nếu điều đó là sự_thật ?",Trung lập
2871,12,Không ai nên bênh_vực hắn ta vào lúc này .,Không ủng hộ
2872,8,Tôi sẽ mãi yêu anh ấy .,Ủng hộ
2873,18,VẬY KIM_SOO HYUN LÀ VẤN_ĐỀ Ư ? ? ?,Không ủng hộ
2874,17,"Chính bạn mới là vấn_đề đấy , tại_sao lại ủng_hộ hắn ta chứ , chỉ là tại_sao ?",Không ủng hộ
2875,11,Đừng có mà lên mặt dạy_đời như_thể biết tuốt .,Không ủng hộ
2876,6,Bạn nghiêm_túc đấy à ?,Không liên quan
2877,22,và nếu cuối_cùng anh ta vô_tội thì mấy người không nên quay lại làm fan của anh ta,Không ủng hộ
2878,14,"Xin_lỗi vì đã gửi "" "" , đó là một tai_nạn ...",Không liên quan
2879,63,"Nhưng bạn thức dậy và kiểu như tại_sao mình không tố_cáo người đàn_ông này để có_thể huỷ_hoại danh_tiếng và sự_nghiệp của anh ta , tại_sao chúng_ta không_thể thoát khỏi cái менталитет huỷ_hoại niềm vui của người khác này đi .",Không ủng hộ
2880,19,Điều gì đã xảy ra với việc vô_tội cho đến khi được chứng_minh là có tội ? ? ?,Trung lập
2881,15,Tôi không_thể xem Queen of Tears ( Nữ_Hoàng Nước_Mắt ) một_cách bình_thường được nữa .,Không ủng hộ
