ID,Token Count,Comment Text,Label
2769,11,"Điểm danh những người theo trend ""yeobo"" nào.
",Không liên quan
2770,38,"Thuyền của tao chìm rồi, không còn mẹ bỉm sữa bố bỉm sữa gì nữa, chắc mẹ Jiwon đi kiếm bố mới rồi.",Không ủng hộ
2771,5,"không-Didi: 7
",Không liên quan
2772,28,"Kim Soo Hyun trợn mắt hình như đang ra hiệu, Kim Ji Won cũng nhìn có vẻ sợ hãi.
",Không ủng hộ
2773,13,"Vậy thì thành phố cứ nhận một dự án đi.
",Không liên quan
2774,24,Thích Jiwon nhưng không hiểu sao từ đầu không có hứng thú với series này.,Không liên quan
2775,26,từ đầu tui đã thấy ổng không thoải mái khi gần Somen rồi đó haha,Không ủng hộ
2776,18,Soohyun diễn xuất kinh dị hay điên đảo tốt quá trời có nghĩa là y,Không liên quan
2777,14,jiwon: em bé amit amit amit,Không liên quan
2778,17,"Cô ta không biết gì cả, để cô ta ngoài chuyện này đi.
",Không liên quan
2779,9,Ôi trời ơi KJW làm tốt lắm chị gái ơi làm tốt lắm,Không liên quan
2780,5,Trừng mắt,Không liên quan
2781,18,"Hahaha...cái gì cũng bị đem ra làm vấn đề hết.
",Không liên quan
2782,20,"Thật xin lỗi, tối qua tôi cũng hùa theo ""đẩy thuyền"", hóa ra không phải là ""salting"" (ý chỉ ngại ngùng, bối rối).
",Trung lập
2783,8,"Mồm người ta nói chuyện thối quá.
",Không ủng hộ
2784,66,"Chắc chết, giờ mọi người gán ghép nhau ghê. Cô ấy biết hết đó, nên đừng xem phim quá đà, họ chỉ diễn theo nhân vật thôi, đời thực chắc chắn khác.",Trung lập
2785,28,"Hôm qua còn thấy fan đẩy thuyền, bây giờ lại ra vẻ là ai nếu không phải fan của Nek Ji-won.",Không ủng hộ
2786,21,"Những gì thể hiện trên máy quay và sau máy quay không phải là tất cả.
",Trung lập
2787,21,mấy người cứ bảo Jiwon thoải mái,Không liên quan
2788,4,Bố mẹ,Không liên quan
2789,44,"Hôm đó tao từng bình luận ""Hình như Jiwon thân với Dongyeon hơn là Somen"" vãi chưởng tao bị fan của Somen tấn công.
",Không liên quan
2790,13,"Họ định làm phim gì nữa đây?
",Không liên quan
2791,7,"Tôi nghĩ cô ấy biết.
",Trung lập
2792,7,"Ji Won đã được cứu.
",Không liên quan
2793,15,Nhìn Jiwon rõ là đang bực mà phải nhịn.,Trung lập
2794,9,Dấu hiệu red flag của một chàng trai,Không liên quan
2795,7,Nhớ Kim Cangcut,Không liên quan
2796,10,"Kim Soo Hyun khéo léo thật đấy.
",Trung lập
2797,16,Giờ tao thấy Kim Cang Cụt khác vãi,Không liên quan
2798,10,jiwon ghê tởm vậy á,Không liên quan
2799,28,"Kim Soo Hyun ngây thơ quá, mặt như chưa từng ""grooming"" ai bao giờ ấy.
",Không ủng hộ
2800,19,"Tôi chưa bao giờ đẩy thuyền từ đầu, thực sự không có cảm xúc gì.",Trung lập
2801,50,"Trước đây tôi không hứng thú với anh ấy, cũng không xem bộ phim này, nhưng bộ phim đang chiếu hiện tại rất hay, ngày nào cũng mong chờ tập mới.",Không liên quan
2802,7,Tiếc đứt ruột,Không liên quan
2803,23,"Ngày xưa xem bạn là chính, giờ nổi hết cả da gà.",Không ủng hộ
2804,23,Thật lòng thì tôi thích Kim Ji-won nhưng tôi không xem Queen of Tears vì có Kim Soo Hyun.,Không ủng hộ
2805,32,"Người đàn ông bên cạnh cô ấy chỉ muốn làm điều đó với bạn...
",Không liên quan
2806,32,"Ngày xưa chẳng bao giờ gán ghép họ với nhau đâu haha, quả nhiên là do không hợp mắt thật.
",Không ủng hộ
2807,35,"Chỉ cần nhìn thái độ của Jiwon là biết cô ấy không thoải mái rồi, ý tôi là cô ấy sợ cái người kia nói ra những điều kỳ quặc thôi.",Không ủng hộ
2808,21,"Tôi cũng không muốn chạm vào tay của anh ta.
",Không ủng hộ
2809,40,"Trong buổi họp báo, cái người kia ra vẻ nguy hiểm thật, nghĩ lại thì từ việc anh ta phản ứng thái quá với Jiwon đến màn kịch dìu nhau xuống cầu thang.
",Không ủng hộ
2810,19,"Rồi, bây giờ họ sẽ đưa cả ""anh mulher"" vào luôn hahahaha.
",Không liên quan
2811,12,Hóa ra là anh ta không hề ngại ngùng.,Không ủng hộ
2812,13,"Thì ra Jiwon ở đây là sợ chứ không phải ngại ngùng.
",Trung lập
2813,6,"Ngay từ khi cô ấy biết.
",Trung lập
2814,31,"Tất cả fan hâm mộ đều ""ship"" rất nhiều, còn giờ thì lại nhìn cậu ấy với ánh mắt không thiện cảm, đúng là đạo đức giả.
",Ủng hộ
2815,27,"Ngay từ đầu đã thấy lạ rồi, Ji-won không thường như thế này với bạn diễn của mình.",Trung lập
2816,5,Chiên suốt.,Không liên quan
2817,13,Càng ngày càng giống Satria,Không liên quan
2818,10,Chỉ hợp với Mr. Gu thôi.,Không liên quan
2819,9,"Cô ấy không biết.
",Trung lập
2820,18,"Chưa bao giờ một ánh nhìn đơn giản lại để lộ ra bộ mặt thối rữa đến thế.
",Không ủng hộ
2821,15,"Cô gái bên phải đóng trong Vincenzo đúng không?
",Không liên quan
2822,9,"Ghê tởm thật.
",Không ủng hộ
2823,37,"Xã hội khoác áo thẩm phán mà không cần học hành, chào những người hoàn hảo, đến những thứ không ăn được cũng làm các người bị hại.
",Không ủng hộ
2824,11,"Có thể thấy rõ sự khó chịu của anh ấy với điều đó.
",Không ủng hộ
2825,15,"ủa, không có bình luận bằng tiếng của tôi à",Không liên quan
2826,10,"Họ đang nói gì vậy Kriting?
",Không liên quan
2827,24,"Họ cảm thấy thế nào khi diễn với Psycho?
",Không liên quan
2828,10,"Ghê tởm.
",Không ủng hộ
2829,61,"Đừng quy mọi việc người đó làm ra thành điều xấu có được không, theo những gì chúng ta thấy trên màn ảnh thì việc hiểu được tính cách thật của anh ta khó hơn so với những người dành thời gian 24/7 với anh ta mà:
",Trung lập
2830,70,"Trước 1-2 tháng, mọi người xem những cảnh này đều thấy đẹp đôi và nói họ rất thân thiết, sau những chuyện đã xảy ra thì thấy khó chịu à, đừng làm vậy.
",Trung lập
2831,6,"RIP Kim Sae Ron
",Không liên quan
2832,65,"Ngay cả khi Soo Hyun không ép buộc cô ấy, Kim Soo Hyun cũng đủ tuổi trưởng thành để biết lựa chọn đúng đắn, tôi vẫn không hiểu tại sao mấy cô này lại bênh vực anh ta chỉ vì anh ta đẹp trai chết tiệt.
",Không ủng hộ
2833,10,Không ai có thể khiến tôi ghét Kim Soo Hyun được.,Ủng hộ
2834,14,"Anh ta có tội cho đến khi được chứng minh là vô tội.
",Không ủng hộ
2835,57,"Việc phụ nữ bênh vực một gã đàn ông thật điên rồ. ""Anh ấy sẽ không bao giờ làm thế."" Bạn không hề quen biết anh ta và Dispatch đã phanh phui mọi thứ rồi, nên nếu bạn vẫn ủng hộ hắn thì đi tắm đi.",Không ủng hộ
2836,42,Không phải mấy người bênh vực hắn chỉ vì hắn là thần tượng của mấy người đâu. Nghiêm túc giùm đi. Thằng đó là kẻ ấu dâm đó là sự thật.,Không ủng hộ
2837,54,"Mọi người nên đòi lại công bằng từ những kẻ đã bắt nạt cô ấy và đẩy cô ấy đến cái chết. Anh ta hẹn hò với cô ấy thì sao chứ? Anh ta đâu có giết cô ấy.
",Không ủng hộ
2838,63,"Với tôi, vấn đề không phải là tuổi tác, ý tôi là tình yêu là tình yêu như người ta vẫn nói, tuổi tác KHÔNG thành vấn đề, vấn đề duy nhất là anh ta đã LỢI DỤNG cô ấy và kiện cô ấy đòi một khoản tiền mà anh ta biết cô ấy không có khả năng chi trả.
",Không ủng hộ
2839,10,"Drake, bạn có bạn thân người Hàn Quốc à",Không liên quan
2840,20,"Chỉ vì cô ấy đã chết và người hâm mộ nghĩ rằng cô ấy luôn đúng.
",Không ủng hộ
2841,52,"chẳng ai lại hy sinh mạng sống chỉ để cho vui đâu cô gái... kể cả khi cô ấy còn sống thì bạn nghĩ những người như bạn có tin cô ấy không? Tôi không nghĩ vậy.
",Không ủng hộ
2842,55,"Mọi người nhận ra Kim Soo Hyun không nợ cô ta bất cứ điều gì càng sớm càng tốt. Họ không kết hôn. Chúng ta đang sống trong một thế giới mà không ai nợ ai cái gì cả, bạn chỉ cần phải thông minh thôi.
",Ủng hộ
2843,39,"Cô ta chết tiệt mới mười lăm. Để xem lúc bằng tuổi đó thì đầu óc mày thế nào. Hắn ta 27. Thế là đủ hiểu rồi.
",Không ủng hộ
2844,27,"Đừng làm quá lên, mấy người chỉ muốn hủy hoại sự nghiệp của người này thôi. Hãy nghe cả hai bên trước đã.",Trung lập
2845,20,"bạn...cả hai? Cô ấy chết rồi làm sao bạn muốn hỏi cô ấy?
",Không ủng hộ
2846,21,"À, cô ấy chấp nhận anh ta rồi nhé, vô tội cho đến khi có bằng chứng phạm tội.
",Trung lập
2847,6,đã được xác nhận,Trung lập
2848,52,"Có phải vì anh ta hẹn hò với cô ấy hay gì đó không, tôi không hiểu. Ngay cả người 50 tuổi cũng có thể cưới cô gái 20 tuổi, chỉ hơn nhau 7 tuổi mà mọi người lại phàn nàn là sao?
",Trung lập
2849,21,"Nói rằng anh ta đe dọa và lợi dụng cô ấy mà không có bằng chứng thì thật điên rồ.
",Trung lập
2850,7,"Không có bằng chứng nào cả.
",Trung lập
2851,70,"Thật đáng sợ khi có bao nhiêu người hâm mộ sẽ đổ lỗi cho cô ấy và khẳng định anh ta vô tội trong khi anh ta không hề vô tội. Họ sẽ tìm mọi cách để bảo vệ anh ta ngay cả khi anh ta phải vào tù, họ vẫn sẽ làm ầm ĩ lên để bênh vực anh ta...
",Không ủng hộ
2852,18,"Sao tất cả những bức ảnh này lại là bằng chứng vậy, mãi mãi là Kim Soo Hyun",Ủng hộ
2853,8,"Bạn đang nghiêm túc hay đùa đấy?
",Trung lập
2854,7,"Tin giả nữa rồi.
",Trung lập
2855,26,"Ổng bảo bọn trẻ mẫu giáo hãy giữ gìn cho ổng á, mấy người ĐÙA HẢ",Không ủng hộ
2856,10,"Yêu quý bạn, mạnh mẽ lên nhé.
",Ủng hộ
2857,4,Ghê tởm vãi,Không ủng hộ
2858,20,"Tôi chưa bao giờ thích anh ta, anh ta mang lại cho tôi nguồn năng lượng xấu.
",Không ủng hộ
2859,29,"Mọi người ơi, tôi không biết chuyện gì đã xảy ra nhưng mà cô gái đó có kể với mọi người chuyện này không? Kiểu như nếu đây là giả thì sao?
",Trung lập
2860,41,"luôn luôn nên tin một nạn nhân tiềm năng hơn là một kẻ lạm dụng tiềm năng. Nếu đó là giả thì cũng không sao, chúng ta đã sai.
",Không ủng hộ
2861,33,"Mấy bình luận bênh vực gã này... Mọi người biết rằng một thằng 27 tuổi khỏe hơn một đứa trẻ chứ.
",Không ủng hộ
2862,12,"Không hiểu sao mọi người lại bênh vực hắn ta. Wtf?
",Không ủng hộ
2863,15,"Anh ta vô tội cho đến khi bị chứng minh là có tội.
",Trung lập
2864,8,"""vô tội"" hề",Không ủng hộ
2865,69,"Tôi không hề bênh vực anh ta. Tôi nghĩ việc công ty nói cô ấy là người trưởng thành khi họ bắt đầu mối quan hệ là vô nghĩa vì cô ấy mới 19 tuổi. Nhưng tại sao mọi người cứ nói anh ta đe dọa cô ấy để đưa tiền cho anh ta?
",Trung lập
2866,13,"Dấu hiệu tốt trong phim Hàn và dấu hiệu xấu ngoài đời thực.
",Không liên quan
2867,41,"Tôi từng là một fan lớn của Kim Sae-ron, nhưng không có bằng chứng nào chống lại Kim Soo-hyun cả. Chúng ta không nên phán xét ai khi chưa có sự thật.
",Trung lập
2868,13,Nhưng họ đã cho thấy rất nhiều bằng chứng rồi,Không ủng hộ
2869,56,"Có rất nhiều bằng chứng cho thấy anh ta đã hẹn hò với cô ấy từ khi cô ấy còn rất trẻ, và gia đình cô ấy nói rằng nếu anh ta tiếp tục nói dối, họ sẽ tiết lộ bằng chứng.
",Không ủng hộ
2870,56,"Tôi không bênh ai cả, nhưng theo những gì tôi đọc được thì có vẻ như cô ấy tự nguyện đi với anh ta và cả gia đình cô ấy đều biết, vậy tại sao họ lại để cô ấy hẹn hò với anh ta nếu điều đó là sự thật?
",Trung lập
2871,12,Không ai nên bênh vực hắn ta vào lúc này.,Không ủng hộ
2872,8,"Tôi sẽ mãi yêu anh ấy.
",Ủng hộ
2873,18,"VẬY KIM SOO HYUN LÀ VẤN ĐỀ Ư???
",Không ủng hộ
2874,17,"Chính bạn mới là vấn đề đấy, tại sao lại ủng hộ hắn ta chứ, chỉ là tại sao?
",Không ủng hộ
2875,11,"Đừng có mà lên mặt dạy đời như thể biết tuốt.
",Không ủng hộ
2876,6,"Bạn nghiêm túc đấy à?
",Không liên quan
2877,22,và nếu cuối cùng anh ta vô tội thì mấy người không nên quay lại làm fan của anh ta,Không ủng hộ
2878,14,"Xin lỗi vì đã gửi """", đó là một tai nạn...
",Không liên quan
2879,63,"Nhưng bạn thức dậy và kiểu như tại sao mình không tố cáo người đàn ông này để có thể hủy hoại danh tiếng và sự nghiệp của anh ta, tại sao chúng ta không thể thoát khỏi cái менталитет hủy hoại niềm vui của người khác này đi.
",Không ủng hộ
2880,19,"Điều gì đã xảy ra với việc vô tội cho đến khi được chứng minh là có tội???
",Trung lập
2881,15,"Tôi không thể xem Queen of Tears (Nữ Hoàng Nước Mắt) một cách bình thường được nữa.
",Không ủng hộ
2882,38,"Nhưng nếu tôi nhớ rõ thì cô ấy đã bị hủy bỏ sau vụ tai nạn, tôi không biết anh ta là người lái xe hay gì cả.
",Trung lập
2883,14,"Ôi trời. Gã đó làm tôi ghê tởm.
",Không ủng hộ
2884,9,Công lý cho Kim Sae Ron,Không ủng hộ
2885,63,"Nói rằng cô ấy qua đời vào ngày sinh nhật của anh ta, thế là đủ bằng chứng để nói rằng bất cứ ai qua đời vào ngày sinh nhật của ai đó đều bị người đó giết à? Ngồi xuống đi và đừng có làm gì hết.
",Trung lập
2886,67,"Là một fan Kpop kỳ cựu, trước khi thần tượng hóa các idol, việc hẹn hò với người ở độ tuổi đó là ước mơ của tôi, nên tôi không thể hoàn toàn trách Saeron vì ở bên anh ta, anh ta nổi tiếng vào thời điểm đó. Gia đình cô ấy biết mọi chuyện, vậy tại sao họ không làm gì cả?
",Ủng hộ
2887,16,"Tôi chưa bao giờ tưởng tượng hắn lại có thể độc ác đến như vậy.
",Không ủng hộ
2888,7,"Tôi thất vọng.
",Không ủng hộ
2889,10,Bố mẹ cô ấy ở đâu trong suốt thời gian này vậy,Trung lập
2890,27,"Tao chắc chắn không bênh vực nó, nhưng nó đã trả xong khoản nợ mà nó đã trả cho con kia rồi.
",Không ủng hộ
2891,42,"Dù cô ấy có trả lại hay không thì cũng chẳng tạo ra sự khác biệt nào, toàn bộ tình huống này ngay từ đầu đã mang tính chất thao túng rồi.
",Không ủng hộ
2892,51,"Này anh bạn, cô ấy đã không kể với ai cả. Để tôi hỏi anh nhé, anh có nghĩ cô gái đó sẽ vui khi thấy anh đang làm gì với bạn của cô ấy không, dù cô ấy ở đâu?
",Không ủng hộ
2893,23,"Nhưng tại sao gia đình cô gái không làm gì cả, tôi không hề bênh vực anh ta!
",Trung lập
2894,34,"Họ đã không biết... họ phát hiện ra khi cô ấy đã 18 tuổi và nhìn thấy những lá thư gửi cho cô ấy.
",Trung lập
2895,35,Biết ngay là sẽ có người vào bênh vực anh ta trong phần bình luận này mà. Nói thẳng ra là mấy người bênh vực ảnh chỉ vì ảnh đẹp trai thôi.,Không ủng hộ
2896,9,Công lý cho Kim Sae Ron,Không ủng hộ
2897,25,"Tôi không thể chịu đựng được nữa rồi... Tôi hy vọng những tin đồn kia không phải là sự thật...
",Trung lập
2898,11,"Dispatch khui rồi thì biết là thật đó.
",Không ủng hộ
2899,11,"Bạn muốn hỏi ""groomed her"" có nghĩa là gì?
",Không liên quan
2900,48,"Thật đáng sợ. Kiểu như tôi không thể tưởng tượng được diễn viên Hàn Quốc yêu thích của tôi lại làm điều này, và rồi cuối cùng họ lại làm thật. Luôn là những người mà mọi người không bao giờ ngờ tới.
",Không ủng hộ
2901,8,"""Groomed"" có nghĩa là gì?
",Không liên quan
2902,3,Không có thật,Không liên quan
2903,19,"Bạn không có thật, tôi không hiểu sao lại có người ủng hộ Kim Soo Hyun.
",Không ủng hộ
2904,34,"Cô ấy thậm chí còn không sống được đến cái tuổi mà anh ta đã có khi họ gặp nhau, điều đó cho thấy sự khác biệt lớn đến mức nào.
",Không ủng hộ
2905,24,"Đó chẳng phải là anh chàng từ phim ""It's Okay to Not Be Okay"" sao?
",Không liên quan
2906,52,"Ngày nào cũng rắc rối, lạy trời. Xin các bạn Hàn Quốc cho chúng tôi nghỉ ngơi đi. Cô ấy yêu anh ta rất nhiều, đó là lý do, và đó cũng không phải lỗi của anh chàng. Yêu quá nhiều, lạy trời.
",Ủng hộ
2907,19,"Diễn viên được trả lương cao nhất ở Hàn Quốc sắp có cú ngã ngựa lớn.
",Không ủng hộ
2908,7,"Anh ta đã hại Kim Sae Ron.
",Không ủng hộ
2909,14,"YÊN NGHỈ NHÉ, CÔNG LÝ CHO KIM SAE RON",Không ủng hộ
2910,27,"Hãy xem tin tức chính thức của Seoul... bạn sẽ biết mọi thứ... đừng lan truyền tin đồn về anh ấy nữa.
",Ủng hộ
2911,21,"Khoan đã, tôi tưởng Saeron mất vì đau tim chứ?
",Không liên quan
2912,7,"Thế giới đã trở thành cái gì thế này.
",Không liên quan
2913,8,"Cô ấy thực sự là Thần Chết sao?
",Không liên quan
2914,11,và mọi người vẫn đang bênh vực anh ta,Không ủng hộ
2915,26,"Một vài người trong phần bình luận bênh vực anh ta rõ ràng là vì ngoại hình của anh ta.
",Trung lập
2916,8,"Quá trời người tôn thờ thần tượng.
",Không ủng hộ
2917,9,Công lý cho Kim Sae Ron,Không ủng hộ
2918,52,"Không ai lên tiếng cho đến khi cô ấy qua đời, có lẽ nếu cô ấy còn sống, cô ấy đã rút lại những cáo buộc, nhưng không ai sẵn sàng cho cuộc trò chuyện đó cả, hãy để cô gái yên nghỉ.
",Trung lập
2919,4,Đợi thật á,Trung lập
2920,19,"Lan tỏa để mọi người biết người đàn ông này đang cố gắng phủ nhận mọi thứ!!!
",Không ủng hộ
2921,13,"Taeil và Kim Soo Hyun có điểm chung.
",Không liên quan
2922,66,"Vậy mà fan của anh ta lại đổ lỗi cho Choi Hyunwook chứ không phải anh ta. Xin lỗi nhé? Nhưng Soohyun đủ tuổi để suy nghĩ xem có nên hẹn hò với người chưa đủ tuổi vị thành niên hay không? Anh ta đã cướp đi cuộc đời cô ấy, và họ đổ lỗi cho ai? Hyunwook.
",Không ủng hộ
2923,18,Tôi không thể tin được là có người lại bênh vực hắn.,Không ủng hộ
2924,14,Anh ta chết tiệt 27 còn cô ta mới 15,Không ủng hộ
2925,9,"Tôi sẽ không bao giờ tha thứ cho anh ta.
",Không ủng hộ
2926,34,"Ôi trời ơi, làm ơn cho tôi biết thông tin này từ đâu ra vậy, tôi không hề biết gì về chuyện này. Có phải anh ta tự mình kết thúc (eose) không?
",Trung lập
2927,8,"Cô ấy chỉ là một đứa trẻ thôi.
",Không ủng hộ
2928,23,"RIP Kim Sae Ron, mong công lý sẽ được thực thi cho những gì bạn đã phải trải qua.
",Không ủng hộ
2929,15,"Cái gì. Anh ấy là diễn viên tôi thích nhất.
",Trung lập
2930,6,"RIP Kim Sae Ron
",Không liên quan
2931,16,"Sao mọi người lại bênh vực hắn vậy, giúp tôi với.
",Không ủng hộ
2932,18,"Ôi trời ơi, Diddy, Drake, bạn có bạn thân mới à",Không liên quan
2933,38,"Làm ơn đi, anh ta là diễn viên, đương nhiên là anh ta có thể che giấu những hành động tồi tệ của mình rất giỏi. Đàn ông thật lố bịch.",Không ủng hộ
2934,5,"Yên nghỉ nhé.
",Không liên quan
2935,25,Mấy người vẫn còn bênh vực hắn chỉ vì hắn có ngoại hình ưa nhìn thôi.,Không ủng hộ
2936,11,"Okay, giờ tôi biết chuyện gì đã xảy ra rồi.
",Trung lập
2937,11,"Sao mọi người lại bênh vực hắn vậy?!
",Không ủng hộ
2938,15,"Vẻ bề ngoài đúng là có thể đánh lừa cả thế giới nhỉ.
",Không ủng hộ
2939,10,"Tôi chưa từng biết điều này luôn á.
",Trung lập
2940,41,"Tôi ghét việc những kẻ xấu xa thì sống lâu còn người vô tội lại chết trẻ, không thể thực sự trải nghiệm cuộc sống. Rồi. I. Phải Kim Sae Ron.
",Không ủng hộ
2941,26,"Sao có thể đổ lỗi cả cuộc đời của một người lên đầu một người khác được. Bà ấy đủ tuổi rồi mà...
",Ủng hộ
2942,9,Công lý cho Kim Sae Ron,Không ủng hộ
2943,61,"Sao thế? Chúng ta đều biết Kim Soo Hyun là một diễn viên nổi tiếng, anh ấy không cần tiền và có rất nhiều cô gái nếu anh ấy muốn có bạn gái. Tư duy ba... vì ở đây có người như thế à?
",Không ủng hộ
2944,11,"Công lý cho Saeron!!!
",Không ủng hộ
2945,30,"Còn các bậc phụ huynh thì sao!!! Họ cũng bị mù quáng hay là thích tiền chảy vào túi?
",Không ủng hộ
2946,46,"Trời ơi, sao mấy người không tự tìm tin tức đi, có thể tìm ở khắp mọi nơi, thậm chí trên Google và bất kỳ công cụ tìm kiếm nào mà.
",Không liên quan
2947,16,"Cô ấy bao nhiêu tuổi khi qua đời và khi nào thì điều này xảy ra?
",Không liên quan
2948,20,"Mấy người đúng là tin hết mọi thứ thấy và nghe được, cái này có thể là giả hết đấy.
",Trung lập
2949,8,"Tin giả!
",Không ủng hộ
2950,11,"""Groomed"" có nghĩa là gì?
",Không liên quan
2951,23,"Ôi trời ơi, tôi cứ tưởng bộ phim ""My Man is My No.1 Fan"" là phim truyền hình Hàn Quốc yêu thích của tôi, nhưng không, tôi là người không ghét phim này.
",Không liên quan
2952,41,"Giờ thì tôi không thể xem ""Điên thì có sao"" được nữa vì anh ta đóng trong đó. Đó là bộ phim yêu thích của tôi nhưng giờ thì không còn nữa.
",Không ủng hộ
2953,31,"Tôi đã rất sốc về tin tức này, tôi không bao giờ nghĩ anh ấy lại là loại người này. Yên nghỉ nhé Kim Saw Ron.
",Không ủng hộ
2954,55,"Mấy người thực sự tin tưởng giống như cái cách mà mấy người đã tin Seo Ye Aji là một kẻ bắt nạt vậy đúng không? Hay là việc bắt nạt Kim Saeron vì lái xe khi say rượu là tốt đẹp ấy? Đúng không?
",Ủng hộ
2955,19,vì không có bằng chứng nào khác ngoài bức ảnh và đoạn chat,Trung lập
2956,8,"Công lý cho cô gái trẻ này.
",Không ủng hộ
2957,28,"Anh ấy là một diễn viên vì một lý do chính đáng, và tôi vừa mới ngủ dậy cái quái gì đang diễn ra vậy.",Trung lập
2958,29,"Thêm một cái nữa. Chọn Drake, Diddy và Taeil, bạn có thể được thả cho đến khi bị chứng minh là có tội.
",Không liên quan
2959,6,"Còn về phụ huynh thì sao?
",Trung lập
2960,59,"Tôi không bênh vực Kim Soo Hyun, nhưng tại sao bố mẹ Kim Sae Ron lại để con gái vị thành niên của họ hẹn hò với người lớn tuổi hơn? Và khi cô ấy còn sống và phải vật lộn trả nợ, gia đình cô ấy ở đâu?
",Trung lập
2961,40,"Chúng ta đều có bằng chứng chứ? Không phải vì dì cô ta nói thế thì là thế à. Chuyện gì xảy ra? Tòa án nên vào cuộc, rồi chúng ta sẽ quyết định.
",Trung lập
2962,42,"Sao bạn biết anh ta lợi dụng cô ấy? Mấy người thôi đăng những thứ không đúng sự thật chỉ vì muốn được thích hoặc có người theo dõi đi. Buồn thật.
",Ủng hộ
2963,50,"Cuộc sống không phải là thứ bạn có thể đem ra đùa giỡn. Cô ấy không thể quay lại được nữa. Tôi hy vọng rằng nếu anh ta thực sự sai ở đây, anh ta sẽ sớm gặp cô ấy và trực tiếp xin lỗi cô ấy.
",Không ủng hộ
2964,43,"Ngành giải trí Hàn Quốc độc hại, đã có bao nhiêu nữ nghệ sĩ nổi tiếng qua đời, và tại sao trong trường hợp của tôi luôn là phụ nữ?
",Trung lập
2965,35,"Dù ai đó trông như thế nào đi nữa, điều đó không cho bạn quyền đối xử với người khác như vậy.
",Không liên quan
2966,38,"Mấy người thôi bênh vực hắn đi, chỉ vì hắn đẹp trai thôi đó, thật sự là bực mình vãi",Không ủng hộ
2967,20,"Việc mọi người vẫn còn bênh vực anh ta thật là điên rồ.
",Không ủng hộ
2968,36,"Lại thêm một người nữa gia nhập hội Drake, Taeil, Diddy, Seungri. Bọn họ nghiêm túc đấy à? Bọn họ không thể tránh xa trẻ vị thành niên được sao?
",Không ủng hộ
2969,45,"Mấy người dùng từ ""groomed"" (lạm dụng) một cách bừa bãi quá! Thật nực cười cho sự đạo đức giả, nhưng không hề nực cười cho những người trưởng thành đồng tình và quan tâm đến những hành động thái quá của cô ta!!
",Không ủng hộ
2970,26,"Vấn đề tiền bạc cũng thật điên rồ, anh ta thực sự chỉ muốn cô ấy tiếp tục chịu đựng.
",Không ủng hộ
2971,15,"Ẩn sau vẻ ngoài hiền lành đó là một con quỷ.
",Không ủng hộ
2972,41,"Tôi không hiểu, cô ta hẹn hò với một anh 27 tuổi khi cô ta 15 tuổi và gia đình cô ta không làm gì cả cho đến khi cô ta qua đời sao?
",Trung lập
2973,23,"Kim Soo Hyun là minh chứng cho thấy ai cũng có thể làm được, chúng ta chỉ cần chờ đợi thôi.
",Ủng hộ
2974,29,"Tôi không biết về cảm xúc của con gái, nhưng chỉ cần nhìn vào khoảng cách tuổi tác thì câu chuyện kết thúc ở đây.",Không ủng hộ
2975,13,"Chúng ta đã thất bại trong việc bảo vệ Kim Sae Ron.
",Không ủng hộ
2976,6,Đợi đã... ÔI SHI-,Trung lập
2977,56,"Trước khi Kim Sae Ron qua đời, không ai đưa ra những cáo buộc này, không ai nói về điều này để chúng ta có thể nghe được câu chuyện từ phía cô ấy, nhưng họ đã kiên nhẫn chờ đợi cô ấy qua đời để có thể lôi kéo một người khác vào.
",Ủng hộ
2978,55,"Ồ, thật sao? Anh ta thực sự đã làm điều đó với cô ấy ư? Không thể tin được chuyện gì đã xảy ra. Cầu mong linh hồn cô ấy được an nghỉ và mong anh ta được minh oan trong vụ việc này. Sự thật nên được đưa ra ánh sáng.
",Trung lập
2979,35,"Chờ đến khi biết thêm về đàn ông Hàn Quốc, đặc biệt là người nổi tiếng, vì tôi biết một vài điều và hy vọng điều đó sẽ sớm xuất hiện trên tin tức.
",Trung lập
2980,28,"Tao không nói gì đâu vì tao không biết cái quái gì đang xảy ra cả.
",Trung lập
2981,32,Anh ấy đã làm TẤT CẢ những điều đó á!? Tôi cứ tưởng mọi người sốc vì sự khác biệt tuổi tác của họ thôi chứ trời ơi,Không ủng hộ
2982,16,"Con tôi còn quá nhỏ và còn cả một tương lai phía trước.
",Không liên quan
2983,41,"RIP Kim Sae Ron Sau tất cả thời gian bạn đã dành cho anh ta, ít nhất anh ta có thể làm là trả hết nợ cho bạn và giúp bạn đứng vững trở lại.
",Không ủng hộ
2984,43,"Đúng là anh ta bị coi là có tội cho đến khi được chứng minh vô tội, nhưng đừng gửi lời đe dọa giết người vì đó là cách mà Sae Ron đã bị giết, hãy nhớ điều đó.
",Trung lập
2985,27,"""Họ sẽ ghen tị với bạn, nhưng một khi họ biết con người thật của bạn đang che giấu"" ahh Kim Soo Hyun",Ủng hộ
2986,61,"Không tin ai thì tốt hơn, nhưng một trong những cách để có bằng chứng là bạn cần nhân chứng, có thể là hàng xóm của anh ta, người đã thấy anh ta có hoạt động đáng ngờ, hoặc bạn có thể kiểm tra đoạn phim giám sát.
",Trung lập
